data_checker,data_collector,state,statute_id,                 statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Guiselle M. Delgadillo,california,ca_326,cal. pen. code § 423.3(c),$0 - $25000,california freedom of access to clinic and church entrances act ,2021,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_326,cal. pen. code § 423.3(c),$0 - $25000,california freedom of access to clinic and church entrances act ,2024,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_327,cal. pen. code § 423.3(d),$0 - $50000,california freedom of access to clinic and church entrances act ,2001,,50000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_327,cal. pen. code § 423.3(d),$0 - $50000,california freedom of access to clinic and church entrances act ,2021,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_327,cal. pen. code § 423.3(d),$0 - $50000,california freedom of access to clinic and church entrances act ,2024,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_328,cal. pen. code § 456(a),"$0 - $50000 If person committed the violation in order to gain pecuniary gain, courtmay impose of fine of twice the anticipated or actual gross gain",of crimes against property - arson,1979,,50000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_329,cal. pen. code § 466.3(a),$0 - $1000,of crimes against property - burglarious and larcenous instruments and deadly weapons,1972,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_330,cal. pen. code § 468,$0 - $1000,of crimes against property - burglarious and larcenous instruments and deadly weapons,1958,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_331,cal. pen. code § 484b,$0 - $10000,of crimes against property -larceny,2009,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_331,cal. pen. code § 484b,$0 - $10000,of crimes against property -larceny,2009,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_331,cal. pen. code § 484b,$0 - $10000,of crimes against property -larceny,2011,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_332,cal. pen. code § 487c,$0 - $1000,of crimes against property -larceny,2000,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_332,cal. pen. code § 487c,$0 - $1000,of crimes against property -larceny,2009,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_333,cal. pen. code § 487j,$0 - $2500,of crimes against property -larceny,2011,,2500.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_334,cal. pen. code § 487j,$0 - $10000,of crimes against property -larceny,2011,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_335,cal. pen. code § 490,$0 - $1000,of crimes against property -larceny,1927,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_336,cal. pen. code § 490.1(b),$0 - $250,of crimes against property -larceny,1991,,250.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_337,cal. pen. code § 490.5(a),$50 - $1000,of crimes against property -larceny,1988,50.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_338,cal. pen. code § 490.7(e),$250 first violation,of crimes against property -larceny,2006,,250.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_339,cal. pen. code § 490.7(e),$500 second or subsequent violation of this subdivision,of crimes against property -larceny,2006,,500.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_340,cal. pen. code § 496d,$0 - $10000,of crimes against property -larceny,1998,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_340,cal. pen. code § 496d,$0 - $10000,of crimes against property -larceny,2011,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_341,cal. pen. code § 496e,$0 - $3000,of crimes against property -larceny,2008,,3000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_341,cal. pen. code § 496e,$0 - $3000,of crimes against property -larceny,2012,,3000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_342,cal. pen. code § 499b(a),$0 - $400,of crimes against property -larceny,1996,400.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,california,ca_342,cal. pen. code § 499b(a),$0 - $400,of crimes against property -larceny,2003,400.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,california,ca_343,cal. pen. code § 499b(b),$0 - $1000,of crimes against property -larceny,1996,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_343,cal. pen. code § 499b(b),$0 - $1000,of crimes against property -larceny,2003,1000.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,california,ca_344,cal. pen. code § 499c(c),$0 - $5000,of crimes against property -larceny,1996,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_344,cal. pen. code § 499c(c),$0 - $5000,of crimes against property -larceny,2011,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_345,cal. pen. code § 499d,$0 - $10000,of crimes against property -larceny,2011,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_346,cal. pen. code § 500(b)(1),$0 - $1000,of crimes against property -larceny,1989,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_346,cal. pen. code § 500(b)(1),$0 - $1000,of crimes against property -larceny,2009,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_346,cal. pen. code § 500(b)(1),$0 - $1000,of crimes against property -larceny,2011,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_347,cal. pen. code § 500(b)(2),$0 - $10000,of crimes against property -larceny,1989,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_347,cal. pen. code § 500(b)(2),$0 - $10000,of crimes against property -larceny,2009,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,1987,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,1989,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,1998,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,1999,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,2000,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,2009,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,2009,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,2011,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,2014,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,2015,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_348,cal. pen. code § 502(d)(1),$0 - $5000,of crimes against property -larceny,2019,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,1987,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,1989,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,1998,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,1999,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,2000,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,2009,5000.0,12000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,2009,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,2011,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,2014,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,2015,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_349,cal. pen. code § 502(d)(1),$0 - $10000,of crimes against property -larceny,2019,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,1987,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,1989,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,1998,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,1999,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,2000,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,2009,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,2009,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,2011,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,2014,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,2015,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_350,cal. pen. code § 502(d)(2)(a),$0 - $5000,of crimes against property -larceny,2019,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_351,cal. pen. code § 502(d)(2)(b),$0 - $5000,of crimes against property -larceny,1987,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_351,cal. pen. code § 502(d)(2)(b),$0 - $5000,of crimes against property -larceny,1989,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_351,cal. pen. code § 502(d)(2)(b),$0 - $5000,of crimes against property -larceny,1998,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_351,cal. pen. code § 502(d)(2)(b),$0 - $5000,of crimes against property -larceny,1999,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_351,cal. pen. code § 502(d)(2)(b),$0 - $5000,of crimes against property -larceny,2000,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_351,cal. pen. code § 502(d)(2)(b),$0 - $5000,of crimes against property -larceny,2009,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_351,cal. pen. code § 502(d)(2)(b),$0 - $5000,of crimes against property -larceny,2009,5000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_351,cal. pen. code § 502(d)(2)(b),$0 - $5000,of crimes against property -larceny,2011,5000.0,10000.0,,,,False,True,True,False,True,range
