la,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),1995.0,,,117.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),1996.0,,,117.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),1996.0,,,127.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),1997.0,,,127.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),1997.0,,,127.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),1998.0,,,127.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2001.0,,,127.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2002.0,,,129.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2003.0,,,130.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2004.0,,,130.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2004.0,,,150.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2005.0,,,151.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2005.0,,,156.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2005.0,,,156.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2006.0,,,158.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2007.0,,,159.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2007.0,,,166.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2007.0,,,166.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2008.0,,,166.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2009.0,,,167.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2009.0,,,169.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2010.0,,,269.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2011.0,,,272.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2011.0,,,269.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2012.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2012.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2014.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2015.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2016.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2016.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2018.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2019.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2019.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_674,miss. code ann. § 99-19-73 (7),$280.50,standard state monetary assessment (other felonies),2019.0,,,280.5,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),1990.0,,,,,Operation Lifesaver Fund,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),1991.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),1995.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),1996.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),1996.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),1997.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),1997.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),1998.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2001.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2002.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2003.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2004.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2004.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2005.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2005.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2005.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2006.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2007.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2007.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2007.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2008.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2009.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2009.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2010.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2011.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2011.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2012.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2012.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2014.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2015.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2016.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2016.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2018.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2019.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2019.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_675,miss. code ann. § 99-19-73 (8)(a),$25,standard state monetary assessment (railroad crossing violations),2019.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),1990.0,,,,,Drug evidence fund = 25 Mississippi Foster Care Fund = 2,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),1991.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),1995.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),1996.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),1996.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),1997.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),1997.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),1998.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2001.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2002.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2003.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2004.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2004.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2005.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2005.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2005.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2006.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2007.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2007.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2007.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_676,miss. code ann. § 99-19-73 (8)(b),$25,standard state monetary assessment (drug violations),2008.0,,,,,,False,False,False,False,False,none
